,username,sentiment,sentimentComm
702,goldencaskcap,-1.875503388896476,0
703,radyolaverdad,-0.3289984974871736,0
704,carlosa_rubiano,-8.286099165846327,1
705,ggampp,0.0,0
706,rcc_sg,5.899312552662941,1
707,glennmars,20.328998497487177,1
708,icaendah,7.620848660691152,1
709,suhaybali,-4.493549557017769,1
710,karenlema,-23.978550334179577,0
711,adamkams,-22.862545982073467,0
712,crizjoftbelinda,0.0,0
713,demiscy,-8.943578052950624,0
714,ecr_newswatch,14.304440184446406,1
715,biz_healthcare,7.2571369359100615,0
716,jjsipalan,-23.978550334179577,0
717,danutakozaki,-23.978550334179577,0
718,unitedkimchiu,0.0,1
719,consortcoco,0.0,0
720,winstonetco,-0.26361328428578545,1
721,jcpunongbayan,6.152104279875772,0
722,da_manalastas,0.0,1
723,mariannenriquez,0.0,1
724,eunheepanghee,-26.020931557950366,0
725,cnc_tribunephl,0.9592397137083992,0
726,tribunephl,3.1300780458855186,0
727,macyng71,1.070928967411021,0
728,nasiruddinnas97,18.494896637479933,0
729,iamrobmarasigan,29.260141961556393,1
730,jhannemarimat,10.713952644940683,0
731,ce_chinaeconomy,4.954983111354757,1
732,cherrylight1,-0.8589757478416082,0
733,jecellericafort,-2.2130459561680738,0
734,gmanewsbreaking,1.8240444719414164,0
735,jeck_batallones,-2.498575203357337,0
736,jhomer_apresto,0.0,1
737,xplas,6.507952955805401,1
738,pgeorge9601,2.352857364903379,0
739,empress22223,0.0,0
740,robbob_baguma,10.713952644940683,0
741,cchutinaton,0.0,1
742,arielfornari,-5.115279001088027,1
743,sachivg,0.0,1
744,steve24940349,0.318866610250474,0
745,hammadzubair13,2.59057920474428,0
746,tunfarulazri,11.304595616807418,0
747,richizuluaga,23.47494948448268,0
748,malaysiakini,3.0763172892596273,0
749,thevibesnews,4.413456175693426,0
750,iqaasaufiii,9.377234340189624,0
751,_jamesja,12.964613232474996,1
752,ucansrilanka,10.054919434226207,1
753,ucanews,10.054919434226207,1
754,ucanindonesia,10.054919434226207,1
755,ucanindia,10.054919434226207,1
756,mnt,3.002953214859332,1
757,greeceinvestor,13.141806124035028,1
